# %ECSV 1.0
# ---
# datatype:
# - {name: H, datatype: float64}
# - {name: H+, datatype: float64}
# - {name: C+, datatype: float64}
# - {name: C+2, datatype: float64}
# - {name: C+3, datatype: float64}
# - {name: N+2, datatype: float64}
# - {name: N+4, datatype: float64}
# - {name: O, datatype: float64}
# - {name: O+2, datatype: float64}
# - {name: O+5, datatype: float64}
# - {name: O+6, datatype: float64}
# - {name: Si+, datatype: float64}
# - {name: Si+2, datatype: float64}
# - {name: Si+3, datatype: float64}
# - {name: Si+4, datatype: float64}
# - {name: log_nH, datatype: float64}
# - {name: log_Te, datatype: float64}
# - {name: parameters, datatype: string, subtype: 'float64[1]'}
# schema: astropy-2.0
H H+ C+ C+2 C+3 N+2 N+4 O O+2 O+5 O+6 Si+ Si+2 Si+3 Si+4 log_nH log_Te parameters
5370320000000.0 2.79477e+17 216273000.0 39899800000.0 190654000000.0 6014980000.0 210923000000.0 945.205 15259300000.0 3015950000000.0 6405260000000.0 94856.4 5526170.0 32521900.0 4798970000.0 -5.0 4.584 [-5.0]
5370320000000.0 2.64359e+17 235945000.0 42404800000.0 194872000000.0 6441320000.0 209974000000.0 1058.43 16424900000.0 2902700000000.0 5857390000000.0 113927.0 6478350.0 36859300.0 5147870000.0 -4.98 4.579 [-4.98]
5370320000000.0 2.50115e+17 257108000.0 45007500000.0 198932000000.0 6891660000.0 208729000000.0 1185.37 17661300000.0 2787910000000.0 5346880000000.0 136548.0 7581470.0 41705300.0 5513860000.0 -4.96 4.574 [-4.96]
5370320000000.0 2.36688e+17 279852000.0 47708000000.0 202827000000.0 7366650000.0 207190000000.0 1327.65 18970400000.0 2672050000000.0 4872060000000.0 163323.0 8857270.0 47110400.0 5897040000.0 -4.94 4.569 [-4.94]
5370320000000.0 2.24028e+17 304271000.0 50506500000.0 206547000000.0 7866820000.0 205360000000.0 1487.04 20353300000.0 2555610000000.0 4431300000000.0 194952.0 10330300.0 53129200.0 6297480000.0 -4.92 4.564 [-4.92]
5370320000000.0 2.12084e+17 330461000.0 53402700000.0 210085000000.0 8392640000.0 203243000000.0 1665.5 21811300000.0 2439050000000.0 4022950000000.0 232241.0 12028400.0 59820300.0 6715170000.0 -4.9 4.559 [-4.9]
5370320000000.0 2.00813e+17 358523000.0 56396000000.0 213434000000.0 8944380000.0 200842000000.0 1865.21 23344800000.0 2322820000000.0 3645400000000.0 276114.0 13982500.0 67246600.0 7150000000.0 -4.88 4.554 [-4.88]
5370320000000.0 1.90173e+17 388553000.0 59485100000.0 216584000000.0 9522140000.0 198165000000.0 2088.52 24954000000.0 2207370000000.0 3297060000000.0 327625.0 16227400.0 75475100.0 7601760000.0 -4.86 4.55 [-4.86]
5370320000000.0 1.80124e+17 420664000.0 62669300000.0 219531000000.0 10126100000.0 195216000000.0 2338.16 26639100000.0 2093130000000.0 2976290000000.0 387996.0 18802600.0 84578700.0 8070240000.0 -4.84 4.545 [-4.84]
5370320000000.0 1.70632e+17 454967000.0 65946900000.0 222267000000.0 10756100000.0 192005000000.0 2617.15 28399800000.0 1980490000000.0 2681600000000.0 458603.0 21751600.0 94632900.0 8555020000.0 -4.82 4.541 [-4.82]
